,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
15,3jHZtHGZo4I2tVz1hHbEcS,Soul Shop,Prophets and Outlaws,33,2011-09-06,False,0.56,0.749,9,-8.963,1,0.0571,0.0,0.318,0.493,137.939,258534,4
16,7y8A7hXENeTOBHK4tK6DCw,Grand Optimist,City and Colour,15,2011,False,0.711,0.318,11,-10.331,0,0.0847,1.73e-06,0.342,0.387,118.947,245093,4
17,3JkyHqVIssTkhasEOBQiie,It's The Chemicals,Scarub,36,2010-05-07,False,0.557,0.813,11,-7.737,1,0.088,0.00352,0.0825,0.0715,98.985,391840,4
18,61EJLMPL9gvLYeM3vBJrQh,Horizon Line,Future Thieves,38,2015-10-23,False,0.584,0.762,4,-7.561,1,0.601,0.0075,0.589,0.431,142.066,182587,4
19,55KWiTiMaW8s1PsNQEvq6w,Old Soul,Still Time,39,2009-05-19,False,0.612,0.568,9,-7.843,1,0.787,9.22e-05,0.151,0.456,96.348,305240,4
20,76QFMrtre0n0kcMy5Ozvxt,Colorado,Chastity Brown,31,2014-09-15,False,0.461,0.646,1,-7.162,0,0.12,0.0,0.11,0.23,166.039,199680,4
21,5CDEX5cmjHeYhkj7u9zcbo,Fortune Teller,Xavier Rudd,50,2005-01-01,False,0.601,0.594,11,-9.419,0,0.545,0.342,0.639,0.591,122.212,206360,4
22,0sqgAFLZ5sSrLAY6TtZLUU,Still Sober (After All These Beers),Banditos,24,2015-05-12,False,0.317,0.965,6,-5.424,1,0.0132,7.51e-06,0.345,0.849,169.222,189720,4
23,2kD3nQN9VUCrvsH7nX11zT,Sick and Tired,Pasadena,36,2008-09-02,False,0.671,0.222,5,-12.272,1,0.918,0.0,0.098,0.373,113.932,152533,4
24,63z2sCDrIqqZEJte0jUS3X,Trashcan,Delta Spirit,27,2007,False,0.566,0.966,11,-5.215,1,0.171,0.0166,0.297,0.842,81.998,216413,4
25,4bQV0BUo6BHY202awgVF4l,Gilded Walls,Will Hoge,0,2018-10-05,False,0.618,0.495,7,-6.435,1,0.468,0.00645,0.109,0.652,83.032,259156,4
26,2MBlKZ8cSN8OmsIhWBH9ci,Kiss the Sky,Shawn Lee's Ping Pong Orchestra,56,2006-01-30,False,0.575,0.68,6,-7.109,0,0.0977,0.572,0.198,0.241,85.279,218747,4
27,0EmZ1tH478wQbhAXiS4BoM,Rocket Scientist (feat. Eve),Teddybears,31,2010,False,0.79,0.957,1,-2.802,1,0.00675,0.0,0.354,0.927,129.901,185013,4
28,0Y2QejubtJugRGvfPgOQ1w,Jane Fonda,Mickey Avalon,47,2006-01-01,True,0.635,0.812,2,-3.829,1,0.109,0.0,0.136,0.865,93.597,220307,4
29,5En1YXutbUrhlGrYvBkDCS,Gasoline and Matches,Julie Miller,35,2009-03-03,False,0.577,0.686,9,-5.185,0,0.0892,0.000767,0.106,0.873,124.996,194387,4
