,id,title,album,all_artists,artist_tags,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
494,15vzANxN8G9wWfwAJLLMCg,Paris,Paris,'The Chainsmokers','pop',69,2017-01-13,False,0.646,0.644,2,-6.763,1,0.0243,0.0,0.0888,0.251,99.999,221520,4
495,72GVdRHK49beKrC1NqRCqj,Roses - Imanbek Remix,While The World Was Burning,"'SAINt JHN', 'Imanbek'","'melodic rap', 'slap house', 'electro house', 'pop dance', 'slap house'",69,2020-11-20,True,0.785,0.721,8,-5.457,1,0.0149,0.00432,0.285,0.894,121.962,176219,4
496,3ERa3mEeOnrh2Mc47qM6T1,Halo,I AM...SASHA FIERCE,'Beyoncé',"'pop', 'r&b'",69,2008-11-14,False,0.508,0.72,11,-5.908,0,0.272,0.0,0.0563,0.472,79.983,261640,4
497,1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.","'Mike Posner', 'Seeb'","'dance pop', 'pop', 'pop dance', 'pop rap', 'pop dance'",68,2016-05-06,True,0.664,0.714,7,-6.645,0,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4
498,1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,"'DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper', 'Lil Wayne'","'hip hop', 'miami hip hop', 'pop rap', 'rap', 'canadian pop', 'pop', 'atl hip hop', 'melodic rap', 'rap', 'trap', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap'",67,2017-06-22,True,0.599,0.667,7,-4.267,1,0.0533,0.0,0.134,0.817,80.984,288877,4
499,5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,Pendulum,'Creedence Clearwater Revival',"'album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock'",67,1970-12-07,False,0.743,0.47,0,-13.154,1,0.0936,3.15e-05,0.186,0.89,116.122,160333,4
500,1gudTcOiMosmCC6EKEzomI,Stronger,Graduation,'Kanye West',"'chicago rap', 'hip hop', 'rap'",59,2007-09-11,False,0.617,0.708,1,-7.873,1,0.00651,0.0,0.404,0.462,103.96,312027,4
501,1WIfWj5skn5UUZTs4cEFBe,Location,Location,'Khalid',"'pop', 'pop r&b'",54,2017-10-31,False,0.799,0.436,1,-9.975,0,0.283,0.000105,0.0968,0.311,80.028,217566,4
502,7kUOJYN2ynGfTYNlgNLpgY,Bad Romance,The Fame Monster (Deluxe Edition),'Lady Gaga',"'art pop', 'dance pop', 'pop'",52,2009-08-05,False,0.693,0.924,0,-3.711,1,0.0034,4.4e-05,0.0926,0.715,118.983,294467,4
503,3sAIY2jtHpUHKfwDSSVgMM,Roar,Roar,'Katy Perry','pop',49,2013-01-01,False,0.667,0.782,7,-4.382,0,0.00755,1.41e-05,0.494,0.44,89.972,222667,4
504,4rp2Hr51C99Nx5AC9GfSeI,White Christmas,Bing's Gold Records - The Original Decca Recordings,'Bing Crosby',"'adult standards', 'easy listening', 'lounge'",45,1997-11-04,False,0.275,0.193,9,-14.572,1,0.939,0.00112,0.13,0.195,87.149,183000,4
505,6AWe04n4zsYkGKb3Pf7LMk,Bohemian Rhapsody - 2011 Remaster,Bohemian Rhapsody (The Original Soundtrack),'Queen',"'classic rock', 'glam rock', 'rock'",44,2018-10-19,False,0.39,0.397,0,-9.963,0,0.287,0.0,0.207,0.246,144.031,354947,4
506,4xkOaSrkexMciUUogZKVTS,Till I Collapse,The Eminem Show,"'Eminem', 'Nate Dogg'","'detroit hip hop', 'hip hop', 'rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap'",88,2002-05-26,True,0.548,0.847,1,-3.237,1,0.0622,0.0,0.0816,0.1,171.447,297787,4
507,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,Beauty Behind The Madness,'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",87,2015-08-28,False,0.705,0.769,9,-5.526,0,0.113,0.0,0.105,0.583,107.949,213520,4
508,6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,'Coldplay',"'permanent wave', 'pop'",87,2011-10-24,False,0.449,0.585,5,-6.761,1,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4
509,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,A Head Full of Dreams,'Coldplay',"'permanent wave', 'pop'",86,2015-12-04,False,0.491,0.693,0,-6.487,0,0.211,6.92e-06,0.325,0.412,90.027,258267,4
510,7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),'Ariana Grande','pop',86,2014-08-25,False,0.628,0.593,8,-5.036,1,0.093,1.65e-06,0.096,0.104,125.026,197267,4
511,3UmaczJpikHgJFyBTAJVoz,Stan,The Marshall Mathers LP,"'Eminem', 'Dido'","'detroit hip hop', 'hip hop', 'rap', 'dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock'",85,2000-05-23,True,0.78,0.768,6,-4.325,0,0.0371,2.34e-06,0.518,0.507,80.063,404107,4
512,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,Starboy,'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",85,2016-11-25,False,0.582,0.525,1,-7.163,0,0.111,0.0,0.134,0.51,133.249,260253,4
513,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,=,'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",85,2021-10-29,False,0.807,0.893,11,-3.745,0,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
514,0JP9xo3adEtGSdUEISiszL,Moonlight,?,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",85,2018-03-16,True,0.921,0.537,9,-5.723,0,0.556,0.00404,0.102,0.711,128.009,135090,4
515,35mvY5S1H3J2QZyna3TFe0,positions,Positions,'Ariana Grande','pop',84,2020-10-30,True,0.737,0.802,0,-4.771,1,0.468,0.0,0.0931,0.682,144.015,172325,4
516,2FY7b99s15jUprqC0M5NCT,Natural,Origins (Deluxe),'Imagine Dragons',"'modern rock', 'pop', 'rock'",84,2018-11-09,False,0.704,0.611,2,-6.112,1,0.217,0.0,0.0812,0.22,100.0,189467,4
517,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",'Ariana Grande','pop',84,2019-02-08,True,0.717,0.653,1,-5.634,1,0.229,0.0,0.101,0.412,106.966,207320,4
518,7xQAfvXzm3AkraOtGPWIZg,Wow.,Hollywood's Bleeding,'Post Malone',"'dfw rap', 'melodic rap', 'pop', 'rap'",84,2019-09-06,True,0.829,0.539,11,-7.359,0,0.136,1.78e-06,0.103,0.388,99.96,149547,4
519,3ee8Jmje8o58CHK66QrVC2,SAD!,?,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",84,2018-03-16,True,0.74,0.613,8,-4.88,1,0.258,0.00372,0.123,0.473,75.023,166606,4
520,7floNISpH8VF4z4459Qo18,Look At Me!,Look At Me!,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",84,2017-02-20,True,0.763,0.726,1,-6.405,1,0.259,0.0,0.0976,0.349,139.059,126346,4
521,7dt6x5M1jzdTEt8oCbisTK,Better Now,beerbongs & bentleys,'Post Malone',"'dfw rap', 'melodic rap', 'pop', 'rap'",84,2018-04-27,True,0.68,0.578,10,-5.804,1,0.331,0.0,0.135,0.341,145.038,231267,4
522,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),"'The Weeknd', 'Ariana Grande'","'canadian contemporary r&b', 'canadian pop', 'pop', 'pop'",84,2021-04-23,False,0.65,0.825,0,-4.645,1,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4
523,6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,'Bruno Mars',"'dance pop', 'pop'",83,2016-11-17,False,0.818,0.803,1,-4.282,1,0.034,0.0,0.153,0.632,106.97,225983,4
524,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Stuck with U,"'Ariana Grande', 'Justin Bieber'","'pop', 'canadian pop', 'pop'",83,2020-05-08,False,0.597,0.45,8,-6.658,1,0.223,0.0,0.382,0.537,178.765,228482,3
525,3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,Starboy,"'The Weeknd', 'Daft Punk'","'canadian contemporary r&b', 'canadian pop', 'pop', 'electro', 'filter house', 'rock'",82,2016-11-25,False,0.773,0.819,0,-5.946,0,0.428,0.0,0.0679,0.585,92.987,269187,4
526,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,dont smile at me,'Billie Eilish',"'art pop', 'pop'",82,2017-12-22,False,0.483,0.412,7,-8.461,1,0.737,0.0,0.116,0.247,170.163,203569,3
527,5Z01UMMf7V1o0MzF86s6WJ,Lose Yourself,Curtain Call: The Hits (Deluxe Edition),'Eminem',"'detroit hip hop', 'hip hop', 'rap'",82,2005-12-06,True,0.692,0.744,2,-4.565,1,0.00868,0.000423,0.359,0.0612,171.374,326467,4
528,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",82,2017-03-03,False,0.461,0.834,2,-4.868,1,0.0232,1.14e-05,0.14,0.471,135.007,261154,4
529,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Stoney (Deluxe),'Post Malone',"'dfw rap', 'melodic rap', 'pop', 'rap'",82,2016-12-09,True,0.556,0.538,8,-5.408,0,0.0689,0.0,0.196,0.291,143.95,223347,4
530,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Scorpion,'Drake',"'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",82,2018-06-29,True,0.585,0.909,8,-6.474,1,0.0891,9.7e-05,0.119,0.758,93.372,210747,4
531,3FeVmId7tL5YN8B7R3imoM,My Universe,My Universe,"'Coldplay', 'BTS'","'permanent wave', 'pop', 'k-pop', 'k-pop boy group', 'pop'",82,2021-09-24,False,0.588,0.701,9,-6.39,1,0.00813,0.0,0.2,0.443,104.988,228000,4
532,0afhq8XCExXpqazXczTSve,Galway Girl,÷ (Deluxe),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",82,2017-03-03,False,0.624,0.876,9,-3.374,1,0.0735,0.0,0.327,0.781,99.943,170827,4
533,2JPLbjOn0wPCngEot2STUS,Yonaguni,Yonaguni,'Bad Bunny',"'reggaeton', 'trap latino', 'urbano latino'",81,2021-06-04,True,0.644,0.648,1,-4.601,1,0.276,0.0,0.135,0.44,179.951,206710,4
534,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Hollywood's Bleeding,"'Post Malone', 'Young Thug'","'dfw rap', 'melodic rap', 'pop', 'rap', 'atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap'",81,2019-09-06,True,0.548,0.653,5,-3.875,1,0.456,0.0,0.103,0.163,150.068,174853,4
535,2tJulUYLDKOg9XrtVkMgcJ,Grenade,Doo-Wops & Hooligans,'Bruno Mars',"'dance pop', 'pop'",81,2010-10-05,False,0.704,0.558,2,-7.273,0,0.148,0.0,0.107,0.245,110.444,222091,4
536,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Sweetener,'Ariana Grande','pop',81,2018-08-17,True,0.602,0.658,1,-5.934,1,0.0233,6e-05,0.237,0.268,145.031,197547,4
537,2RttW7RAu5nOAfq6YFvApB,Happier,÷ (Deluxe),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",80,2017-03-03,False,0.522,0.385,0,-7.355,1,0.536,0.0,0.135,0.236,89.792,207520,4
538,7AFASza1mXqntmGtbxXprO,changes,?,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",80,2018-03-16,False,0.669,0.308,11,-10.068,1,0.883,0.0,0.0984,0.52,64.934,121887,4
539,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Stoney (Deluxe),'Post Malone',"'dfw rap', 'melodic rap', 'pop', 'rap'",80,2016-12-09,True,0.675,0.562,7,-7.678,1,0.233,0.0,0.0816,0.309,130.098,256533,4
540,6or1bKJiZ06IlK0vFvY75k,Rap God,The Marshall Mathers LP2 (Deluxe),'Eminem',"'detroit hip hop', 'hip hop', 'rap'",80,2013-11-05,True,0.708,0.843,7,-2.66,1,0.397,0.0,0.799,0.625,148.14,363521,4
541,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,"'Post Malone', 'Ty Dolla $ign'","'dfw rap', 'melodic rap', 'pop', 'rap', 'hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul'",79,2018-04-27,True,0.75,0.56,8,-8.094,1,0.546,0.0,0.111,0.459,140.06,221440,4
542,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,"'Bad Bunny', 'Jhayco'","'reggaeton', 'trap latino', 'urbano latino', 'reggaeton', 'trap latino', 'urbano latino'",79,2020-11-27,True,0.731,0.573,4,-10.059,0,0.401,5.22e-05,0.113,0.145,109.928,205090,4
543,3gE4eQH3K83Sght0ZLvuBK,MIA,X 100PRE,"'Bad Bunny', 'Drake'","'reggaeton', 'trap latino', 'urbano latino', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",79,2018-12-23,False,0.816,0.538,6,-6.354,0,0.0142,0.000496,0.099,0.156,97.054,210368,4
544,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,"'Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav'","'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance', 'dance pop', 'pop', 'pop', 'detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'funktronica'",78,2017-06-30,True,0.893,0.745,11,-3.105,0,0.0642,0.0,0.0943,0.872,101.018,223413,4
545,3BtuIIrQlkujKPuWF2B85z,Too Good,Views,"'Drake', 'Rihanna'","'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'barbadian pop', 'pop', 'urban contemporary'",78,2016-05-06,True,0.794,0.653,7,-7.839,1,0.0489,4.88e-05,0.1,0.397,117.996,263373,4
546,3LlAyCYU26dvFZBDUIMb7a,Demons,Night Visions,'Imagine Dragons',"'modern rock', 'pop', 'rock'",78,2012-09-04,False,0.505,0.71,3,-3.015,1,0.19,0.00025,0.329,0.428,89.938,175200,4
547,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),"'Ed Sheeran', 'Justin Bieber'","'pop', 'singer-songwriter pop', 'uk pop', 'canadian pop', 'pop'",78,2019-05-10,False,0.798,0.675,6,-5.041,1,0.0912,0.0,0.0894,0.842,101.956,219947,4
548,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Promises (with Sam Smith),"'Calvin Harris', 'Sam Smith', 'Jessie Reyez'","'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance', 'pop', 'uk pop', 'canadian contemporary r&b', 'canadian pop'",78,2018-08-17,False,0.781,0.768,11,-5.991,1,0.0119,4.91e-06,0.325,0.486,123.07,213309,4
549,1p80LdxRV74UKvL8gnD7ky,Blank Space,1989,'Taylor Swift','pop',78,2014-10-27,False,0.753,0.678,5,-5.421,1,0.085,1.64e-06,0.13,0.583,96.006,231827,4
550,0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),25,'Adele',"'british soul', 'pop', 'pop soul', 'uk pop'",77,2015-11-20,False,0.688,0.533,6,-8.363,0,0.0355,3.48e-06,0.172,0.567,164.069,223079,4
551,4frLb7nWtsz2ymBE6k2GRP,Earned It (Fifty Shades Of Grey),Beauty Behind The Madness,'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",77,2015-08-28,True,0.659,0.291,2,-8.275,0,0.405,0.0,0.0771,0.406,119.829,277680,3
552,5FgPwJ7Nh2FVmIXviKl2VF,Make You Feel My Love,19,'Adele',"'british soul', 'pop', 'pop soul', 'uk pop'",76,2008-01-28,False,0.317,0.172,10,-10.636,1,0.907,0.000383,0.105,0.0963,65.18,212040,3
553,2TH65lNHgvLxCKXM3apjxI,Callaita,Callaita,"'Bad Bunny', 'Tainy'","'reggaeton', 'trap latino', 'urbano latino', 'pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino'",76,2019-05-31,True,0.61,0.624,2,-4.773,1,0.6,2.12e-06,0.243,0.244,176.169,250534,4
554,62PaSfnXSMyLshYJrlTuL3,Hello,25,'Adele',"'british soul', 'pop', 'pop soul', 'uk pop'",76,2015-11-20,False,0.578,0.43,5,-6.134,0,0.33,0.0,0.0854,0.288,78.991,295502,4
555,5dPz35akJjPqb17yeqNwqH,Ghost,Justice,'Justin Bieber',"'canadian pop', 'pop'",76,2021-03-19,False,0.604,0.741,2,-5.571,1,0.178,3.49e-05,0.409,0.473,153.947,153190,4
556,2uIX8YMNjGMD7441kqyyNU,ocean eyes,Ocean Eyes,'Billie Eilish',"'art pop', 'pop'",76,2016-11-18,False,0.475,0.37,4,-7.725,0,0.819,0.0577,0.0841,0.157,144.828,200560,4
557,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Night Visions,'Imagine Dragons',"'modern rock', 'pop', 'rock'",76,2012-09-04,False,0.448,0.784,9,-3.686,1,0.106,0.000108,0.668,0.236,136.245,186813,4
558,5xTtaWoae3wi06K5WfVUUH,Shake It Off,1989,'Taylor Swift','pop',76,2014-10-27,False,0.647,0.785,7,-5.414,1,0.0561,0.0,0.148,0.943,160.015,219200,4
559,7sapKrjDij2fpDVj0GxP66,She Will Be Loved,Songs About Jane,'Maroon 5','pop',75,2002-06-25,False,0.706,0.713,0,-5.512,0,0.0596,0.0,0.132,0.544,102.037,257133,4
560,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Toosie Slide,'Drake',"'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",74,2020-04-03,True,0.834,0.454,1,-9.75,0,0.321,6.15e-06,0.114,0.837,81.618,247059,4
561,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),"'Ed Sheeran', 'Khalid'","'pop', 'singer-songwriter pop', 'uk pop', 'pop', 'pop r&b'",74,2019-06-28,False,0.64,0.648,5,-8.113,0,0.124,0.0,0.0802,0.548,92.977,197867,4
562,4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,An Evening With Silk Sonic,"'Bruno Mars', 'Anderson .Paak', 'Silk Sonic'","'dance pop', 'pop', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'neo soul'",73,2021-11-12,False,0.586,0.616,5,-7.964,1,0.182,0.0,0.0927,0.719,148.088,242096,4
563,43bCmCI0nSgcT7QdMXY6LV,Side To Side,Dangerous Woman,"'Ariana Grande', 'Nicki Minaj'","'pop', 'hip pop', 'pop', 'queens hip hop', 'rap'",71,2016-05-20,True,0.65,0.736,6,-5.84,0,0.0528,0.0,0.235,0.613,159.173,226160,4
564,1LmN9SSHISbtp9LoaR5ZVJ,Payphone,Overexposed,"'Maroon 5', 'Wiz Khalifa'","'pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap'",70,2021-06-20,True,0.739,0.756,4,-4.828,1,0.0136,0.0,0.37,0.523,110.028,231387,4
565,1dEy9Pl81QopSxNsPxXQxv,Stay,Unapologetic (Deluxe),"'Rihanna', 'Mikky Ekko'","'barbadian pop', 'pop', 'urban contemporary', 'nashville indie'",69,2012-12-11,False,0.621,0.31,9,-10.164,0,0.945,6.12e-05,0.117,0.125,111.893,240707,4
566,6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You (feat. Cardi B) - Cardi B Version,Red Pill Blues (Deluxe),"'Maroon 5', 'Cardi B'","'pop', 'pop', 'rap'",69,2018-06-15,True,0.851,0.541,0,-6.825,1,0.568,0.0,0.13,0.448,124.959,235545,4
567,2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),Red Pill Blues (Deluxe),"'Maroon 5', 'SZA'","'pop', 'pop', 'r&b', 'rap'",68,2018-06-15,False,0.799,0.597,5,-5.131,0,0.0788,5.66e-06,0.1,0.419,110.001,199849,4
568,3t4HeVfURZ5DuqMWz0Cmqg,We Found Love,Talk That Talk (Deluxe),"'Rihanna', 'Calvin Harris'","'barbadian pop', 'pop', 'urban contemporary', 'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance'",66,2012-07-18,False,0.734,0.766,1,-4.485,1,0.025,0.00138,0.108,0.6,127.986,215227,4
569,1fo2ctLqj3zBhRQKOXprol,Style,1989 (Deluxe Edition),'Taylor Swift','pop',61,2014-10-27,False,0.588,0.791,7,-5.595,1,0.00245,0.00258,0.118,0.487,94.933,231000,4
570,7Kt59L2ZZGtOnIhvMwzG6f,Diamonds,Unapologetic (Deluxe),'Rihanna',"'barbadian pop', 'pop', 'urban contemporary'",58,2012-12-11,False,0.564,0.71,11,-4.92,0,0.00125,0.0,0.109,0.393,91.972,225147,4
571,0h1W19pS59KtEd7aDzF58i,In My Feelings,Scorpion,'Drake',"'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",53,2018-06-29,False,0.833,0.619,8,-5.822,1,0.0496,8.67e-05,0.3,0.366,91.022,217925,4
