,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
14,1jXAStdrfU2q7QUGkgRmnx,Good Friend of Mine,The Bones of J.R. Jones,43,2014-05-20,False,0.636,0.752,6,-6.575,1,0.00241,0.000216,0.0479,0.87,120.096,179955,4
15,0QSxHoGtPMILSIahPJ44vL,Jack The Whistle And The Hammer,Cris Jacobs,42,2016-10-21,False,0.72,0.797,5,-4.939,0,0.772,0.00362,0.128,0.639,98.043,202507,4
16,0UT4VD9MyS10geJ1j9pVQj,Heavy Chevy,Alabama Shakes,3,2012-04-09,False,0.528,0.923,0,-2.966,1,0.362,0.00277,0.264,0.964,149.92,145188,4
17,0glLzCndjir1JUV46QXmJI,Something to Burn,Quaker City Night Hawks,46,2016-05-20,False,0.657,0.604,9,-8.127,0,0.51,0.000216,0.107,0.576,136.021,189507,4
18,10pk4wkRPNF86h4WVIz9p8,Galaxy 500,The Reverend Horton Heat,42,2002-02-26,False,0.373,0.975,11,-4.977,0,0.00034,0.000433,0.701,0.343,157.948,196800,4
19,5xbNKK8XE9uRyKkushm4Z4,Keys to the Kingdom,Current Swell,0,2014-05-06,False,0.377,0.692,9,-7.863,1,0.0783,0.00011,0.311,0.257,152.945,222987,4
20,17IqqKRqItHYtUol1m0LLB,Show Me Something Higher,Leftover Salmon,29,2018-05-04,False,0.565,0.92,0,-5.812,1,0.0794,0.00365,0.291,0.919,99.104,327760,4
21,2CB08T6jSBvGsDPuixKeJr,Aimin At Your Head,Pretty Lights,35,2008-10-30,False,0.619,0.564,10,-5.824,0,0.00652,0.668,0.461,0.832,175.978,271364,4
22,3JhOXYcRttGQmFHawh4N8a,Supply and Demand,Mike Pinto,34,2017-06-27,False,0.715,0.725,9,-7.435,1,0.0093,0.025,0.159,0.962,153.873,211640,4
23,0Omu0yspjmC72ZAB71cp9a,City Livin' (feat. Mike Irving),Aziz,36,2012-07-30,True,0.666,0.608,5,-9.135,1,0.442,0.0,0.133,0.866,79.786,216217,4
24,0Y3PJ1a7GdPc5Xw1PEhExT,Feel Good Inc,Dillon Hodges,29,2012-02-24,False,0.612,0.413,4,-11.01,0,0.68,0.000203,0.108,0.442,160.123,168498,4
25,4wAjMtIbWBP3g1iETZRrg3,Work It Out,Dave Matthews Band,20,2006-01-01,True,0.828,0.724,10,-5.099,1,0.638,0.0,0.0939,0.89,95.528,231907,4
26,7rlH5IVzRc5eCMiURVoUrI,New Speedway Boogie,Courtney Barnett,45,2016-05-20,False,0.756,0.495,11,-9.084,0,0.173,0.00662,0.119,0.371,107.549,320720,4
27,5MkqxjZml274CGWlPgnxFx,Dixon's Girl,Dessa,34,2011-10-04,False,0.491,0.445,6,-9.067,0,0.391,0.0,0.136,0.3,64.972,197227,4
28,2g5cChGDcrjtpRVGA7q4Eh,American You,Yelawolf,58,2015-04-21,True,0.752,0.754,9,-5.061,1,0.186,0.0,0.11,0.353,82.986,212147,4
29,7oeyQjsmyQ0bpA5emZHu4R,Aphasia,The Budos Band,5,2014-10-21,False,0.455,0.881,11,-5.46,1,8.64e-06,0.775,0.0948,0.671,86.991,254907,4
