,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
15,2TTTHdCKIWfNrLOjKhIkuV,Cleveland Rocks,The Presidents Of The United States Of America,33,1998,False,0.438,0.816,1,-7.573,1,0.0171,0.0,0.382,0.644,148.244,153093,4
16,5MOKQJ6HMqpEoD04eqVFyB,Ruby Cumulous,Rx Bandits,39,2014-07-22,False,0.475,0.862,8,-6.955,0,0.00323,0.000795,0.112,0.704,180.257,291148,4
17,7xOuK34nWUV6KBTXBI5gW7,California,The Delta Saints,43,2017-04-28,False,0.585,0.741,4,-6.954,0,0.00381,8.96e-06,0.3,0.676,124.678,222653,4
18,1zoXZMg1LxCBqtodFAT1Nx,Tell Me What You Want From Me,Good Old War,36,2015-06-29,False,0.599,0.945,11,-6.293,0,0.0216,0.0,0.0994,0.515,100.006,230067,4
19,0zQZ7GTWXrquCU0boRPQ2e,Indiana Line,Chicago Farmer,31,2020-02-07,False,0.609,0.583,8,-8.869,0,0.13,3.22e-05,0.216,0.502,92.969,231293,4
20,1ecmyd0EYLAeY5IMPJjGde,7: 30 Am,Slothrust,43,2013,False,0.211,0.862,7,-7.935,1,7.92e-05,0.000536,0.0924,0.148,204.903,163867,4
21,3cBza6toZzNnTbX7MoJQgA,The Deal,Charlie Patton's War,23,2015-07-24,False,0.357,0.832,8,-5.369,0,0.000231,0.000111,0.103,0.702,106.353,249323,4
22,2JRkfugsvOPvTLmd0dVppc,It Was A Sin,The Revivalists,59,2015-07-15,False,0.428,0.603,7,-6.972,1,0.362,0.000231,0.151,0.129,155.927,294640,4
23,0r1KWPxT8hihSCzFwHYXmo,If U C My Enemies,Rubblebucket,35,2017-01-20,False,0.531,0.937,2,-3.976,1,0.0113,0.828,0.109,0.74,90.963,228307,4
24,6PtIXICwmoxCgLjw2zApDs,"Young Lady, You're Scaring Me",Ron Gallo,62,2017-02-03,False,0.371,0.921,9,-5.533,1,0.0113,2.7e-05,0.43,0.508,109.675,220538,4
25,4LBbTWlrKfL92gysNnrieH,On My Way,Billy Boy On Poison,23,2010-03-02,True,0.622,0.771,9,-3.165,1,0.153,0.0,0.0467,0.573,142.009,164387,4
26,1wjyuzlv5p3rsfHE5CN2WO,Bang Your Drum,Dead Man Fall,34,2014-05-30,False,0.726,0.727,2,-7.878,1,0.0865,0.00625,0.104,0.537,117.998,271301,4
27,4EOeE4F9gyirz2No9aG6v4,Second Song (Feat. Keller Williams),Assembly of Dust,35,2009-07-21,False,0.79,0.599,1,-8.998,1,0.354,0.0268,0.129,0.664,103.03,251680,4
28,5m2GbLVzyHEItJkKWpjdje,Bit By Bit,Mother Mother,54,2012-09-18,False,0.633,0.744,10,-4.616,1,0.0628,3.07e-06,0.0613,0.515,89.998,198333,4
29,0tZHCFWiXuZZdo61XPMz22,Eye of a Hurricane,Kyle Craft,36,2016-04-29,False,0.402,0.852,0,-3.753,1,0.114,0.000648,0.274,0.385,159.374,270813,4
