,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
24,71aEq5ZnRE2Hr11PXZqpn9,Never Miss a Beat,Kaiser Chiefs,51,2008-10-20,False,0.506,0.907,0,-4.011,1,1.93e-05,0.336,0.573,0.547,156.05,188853,4
25,1tLbUismPGmgVoy5x3jkPH,Send a Little Love Token,The Duke Spirit,18,2008,False,0.421,0.811,9,-3.529,1,0.00109,1.21e-06,0.0466,0.437,153.092,158013,4
26,3qyHjQ1zTLvPeA99CP3K9N,Shout It Out Loud,KISS,56,1976-03-15,False,0.571,0.953,3,-5.002,1,0.124,5.57e-06,0.35,0.682,135.599,169027,4
27,02lTDOxHeXTHsdwXoz6lpC,In the Meantime,Spacehog,63,1995,False,0.269,0.895,9,-6.382,1,0.083,0.00266,0.153,0.16,168.479,299507,4
28,5tU29ZmD9WbF7SJvD906GF,L.A.,Elliott Smith,28,2000-04-18,False,0.434,0.793,9,-5.66,1,0.0279,7.09e-05,0.0558,0.396,173.976,194067,4
29,6GyDY0yE47rfk8pcuKhioh,Make It Wit Chu,Queens of the Stone Age,62,2007-01-01,False,0.708,0.828,9,-5.286,1,0.413,0.000104,0.12,0.505,91.977,290493,4
30,2UKARCqDrhkYDoVR4FN5Wi,Plug in Baby,Muse,66,2001,False,0.408,0.965,2,-4.232,1,6.94e-06,0.000402,0.11,0.349,136.018,218000,4
31,4N0TP4Rmj6QQezWV88ARNJ,Superstition,Stevie Wonder,69,1972-10-28,False,0.611,0.578,1,-14.171,1,0.0598,0.0219,0.0983,0.884,100.625,266133,4
32,4teaJNIUP8RMA2OcHhqDqB,You and Me,Attack! Attack!,44,2008,False,0.548,0.919,11,-3.175,0,0.00267,0.0,0.275,0.703,147.501,209659,4
33,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,82,1986-08-16,False,0.541,0.96,0,-2.947,0,0.0663,2.25e-06,0.344,0.812,122.803,222707,4
34,37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,Dire Straits,81,1978-10-07,False,0.733,0.794,5,-10.023,1,0.0614,0.0367,0.33,0.931,148.174,348624,4
35,61XspFITuKmAlYdQacNCbF,Bleed American,Jimmy Eat World,66,2001-07-17,False,0.438,0.938,6,-5.611,0,0.00842,1.08e-06,0.806,0.584,160.212,181493,4
36,39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,74,1982-05-10,False,0.691,0.812,0,-7.772,1,0.0433,1.16e-06,0.299,0.685,127.568,220627,4
37,4qbiCq2xkNPyojuZFeNeqx,Jailbreak,Thin Lizzy,63,1976,False,0.616,0.761,3,-9.199,1,0.196,0.0025,0.374,0.708,145.074,240600,4
38,2ydUT1pFhuLDnouelIv4WH,The Rock Show,blink-182,70,2001,True,0.41,0.959,9,-4.563,1,0.000324,0.0,0.0766,0.83,193.155,171600,4
39,43Qr1YBCY3vSVCvZuR0PCb,Why Bother?,Weezer,51,1996-09-24,False,0.55,0.965,3,-3.819,1,0.0309,0.0,0.11,0.601,140.344,128400,4
40,5uRN4EmPA7BWs5f4xsIl0Z,Looks That Kill,Mötley Crüe,8,1983,False,0.485,0.945,0,-5.954,1,0.0033,0.00525,0.0997,0.731,135.957,249013,4
41,26D1PRJjD9Jj1JGRk88KVc,Lithium,Nirvana,5,1991-09-26,False,0.678,0.656,7,-6.41,1,0.00174,0.0,0.0631,0.485,123.207,257053,4
42,28eg5bkYvIHT7HPmzZFwLN,Lonely Is The Night - Remastered,Billy Squier,67,1981,False,0.347,0.803,9,-4.923,1,0.209,4.36e-06,0.116,0.672,85.362,281453,4
43,7qzFXUvBk7lELXuxVREypV,Nearly Lost You,Screaming Trees,56,1992,False,0.166,0.971,7,-5.231,1,3.84e-05,6.15e-05,0.21,0.434,202.234,247093,4
44,1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,13,1991-09-26,False,0.502,0.912,1,-4.556,1,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
45,68HGqHHc41qmJHUWlLUKCd,Wannabe In L.A,Eagles Of Death Metal,52,2008,False,0.626,0.949,5,-3.94,0,0.276,0.126,0.0989,0.967,158.516,135853,4
46,5HbyVyUbfQehsN44Sstubl,All The Pretty Faces,The Killers,43,2007-01-01,False,0.43,0.98,7,-3.976,0,0.0043,0.0297,0.128,0.209,137.479,285800,4
47,6Soku1wiB6mfcQp2s2W6a6,20th Century Boy,T. Rex,47,1973-03-16,False,0.434,0.948,9,-7.38,1,0.0052,0.0,0.234,0.722,135.3,221240,4
48,2DrGEaqoruCSn0FffWCf5O,A-Punk,Vampire Weekend,69,2008-01-27,False,0.551,0.819,2,-4.489,1,0.0103,0.0437,0.153,0.846,174.917,137760,4
49,6jg8Y7gArYgZeXUBPMre0V,Bring The Noise,Public Enemy,49,1988-06-28,False,0.795,0.824,4,-12.23,0,0.0668,0.0,0.0728,0.794,110.202,226173,4
50,4mQfmZSNbkpIHua7lsVU7k,Seven - Remastered,Sunny Day Real Estate,48,1994-05-10,False,0.253,0.965,5,-5.482,1,0.000163,0.00635,0.152,0.309,139.566,286373,4
51,3B4q6KbHbGV51HO3GznBFF,What I Got,Sublime,74,1996-07-30,True,0.804,0.696,7,-7.47,1,0.00877,0.000985,0.314,0.657,95.721,170907,4
52,5awDvzxWfd53SSrsRZ8pXO,Du hast,Rammstein,75,1997-08-25,False,0.64,0.922,9,-6.283,0,0.00369,0.055,0.332,0.716,125.105,234227,4
53,2itcYu5GSP50cfgY2Un2Ak,Bullet With Butterfly Wings,The Smashing Pumpkins,44,2001-01-01,False,0.4,0.799,10,-7.321,0,6.63e-05,0.856,0.0476,0.551,122.029,257227,4
54,4TOIJR7F0dH2k32a70YS8F,Disconnected,Face To Face,54,1992,False,0.427,0.978,11,-6.639,1,0.0307,7.01e-06,0.335,0.747,193.707,207733,4
55,5boh3WTOJ1aOF6uUEF4HPh,One Big Holiday,My Morning Jacket,54,2003-09-09,False,0.412,0.917,9,-7.036,0,0.0925,0.0143,0.24,0.313,136.85,321373,4
56,6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,71,1963-08-06,False,0.659,0.585,7,-8.189,1,0.623,0.000213,0.348,0.784,104.111,158427,4
57,3bIgVAJqxzUKUIg5Wj72C8,We're An American Band - Remastered 2002,Grand Funk Railroad,39,2006-01-01,False,0.633,0.884,7,-4.098,1,0.0372,0.000127,0.0755,0.929,127.676,206880,4
58,6bGnkppjxJJY4HeOQ5dheD,Incinerate,Sonic Youth,56,2006-01-01,False,0.444,0.851,8,-8.022,1,0.0796,0.636,0.145,0.468,152.37,295813,4
59,0lOT4t1mddX9Cdj3PV5A2u,"Maiden, Mother & Crone",The Sword,25,2008,False,0.435,0.913,0,-3.802,0,0.00535,0.0106,0.0373,0.54,105.137,239467,4
60,3pPnys7mGV0DQkQoxmovXi,No One to Depend On,Santana,42,1971-09-01,False,0.576,0.687,0,-10.941,1,0.05,0.0199,0.129,0.73,111.034,331333,4
61,2wnsBaxrmkthIFAm6vqCuX,So Lonely,The Police,67,1978-11-02,False,0.541,0.571,7,-8.308,1,0.0123,1.55e-06,0.0933,0.73,77.335,289587,4
62,6Zgd7SomLTZkL1WPh4CUnV,Wolf Like Me,TV On The Radio,59,2006-07-03,False,0.345,0.785,7,-4.989,1,0.00165,0.00813,0.124,0.184,175.963,277467,4
63,5yAu4njFSdM47dfsTkQPZ2,Runnin' Down A Dream,Tom Petty,71,2019-03-01,False,0.471,0.956,9,-6.371,1,0.000596,0.62,0.624,0.715,169.798,261813,4
64,72QIGPc7OQnukxvs3iO1Hk,Back Round,Wolfmother,27,2009-01-01,False,0.365,0.918,7,-5.533,1,2.7e-05,0.0024,0.123,0.292,154.014,236160,4
65,0CZZ1UlJ4yGvcnsUz5omuX,Saturday Night's Alright (For Fighting),Elton John,32,2002,False,0.515,0.981,0,-5.397,1,0.0278,0.0258,0.0562,0.963,152.402,293733,4
66,6elnOo0BqLbGa4yRxnLQOD,Streamline Woman,Gov't Mule,16,2006-08-22,False,0.505,0.9,1,-5.223,1,0.0163,0.0178,0.0841,0.583,123.222,246280,4
67,73fR8amFCwGgYKHQjoBiVs,Younk Funk,The Derek Trucks Band,33,1998-10-06,False,0.53,0.742,9,-9.655,1,0.0334,0.0161,0.212,0.467,112.844,288693,4
68,42vwak6ZIFMscDhRB3S52z,Medicate,AFI,51,2009-01-01,False,0.181,0.95,8,-3.514,0,0.000239,1.16e-06,0.233,0.44,184.685,260760,4
69,5Kj6WCM3ZNak8s8DCh95XX,Deadbolt,Thrice,54,2002-02-05,False,0.356,0.914,6,-5.698,1,0.00108,0.0,0.139,0.149,136.104,180027,4
70,7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,74,1976-11-09,False,0.55,0.824,2,-5.988,1,0.448,0.000127,0.366,0.777,114.512,214733,4
71,7f9I5WdyXm5q1XqnSYgQZb,Brianstorm,Arctic Monkeys,69,2007-04-22,False,0.42,0.974,1,-4.706,1,8.15e-05,0.00155,0.0871,0.463,165.182,172867,4
72,5KDNFlHAdDJ84fhK27c35X,Judith,A Perfect Circle,66,2000-01-01,True,0.366,0.894,11,-4.682,0,3.45e-05,0.17,0.267,0.304,82.305,247267,3
73,7IqvcYSC6usYy6MMxSNtNW,Six Days a Week,The Bronx,14,2008-11-11,False,0.413,0.993,4,-4.093,0,4.79e-05,0.295,0.137,0.457,164.975,188467,4
74,2SrVGpjv0mqCR6j9EZPSm2,2 Minutes to Midnight - 2015 Remaster,Iron Maiden,66,1984,False,0.446,0.97,9,-5.004,0,0.00754,0.000275,0.199,0.595,94.233,363587,4
75,6t1Bmjef4I067PKxd6CRlQ,DEMON(S),Darkest Hour,50,2007-07-10,False,0.136,0.957,7,-4.391,1,2.18e-06,0.0892,0.365,0.105,80.773,228920,4
76,7c2kTMeog3q5mJ1ZVX3hcF,"Done with Everything, Die for Nothing",Children Of Bodom,30,2008,True,0.443,0.966,9,-2.367,1,0.000178,0.914,0.0649,0.222,96.022,209253,4
77,3AMFDhgJx5sIYw1ukbiEk4,Do You Feel Like We Do,Peter Frampton,42,1996-01-01,False,0.314,0.544,0,-9.419,1,0.052,0.00712,0.979,0.361,106.597,834867,4
78,21YxK0klhpfLW8budkJaMF,Lust For Life,Iggy Pop,66,1977-08-29,False,0.383,0.97,9,-5.638,1,0.0276,0.0,0.0942,0.62,101.603,313926,4
79,4YASq2dmeMulPabRpMa4bl,Scatterbrain,Jeff Beck,38,1975-03-29,False,0.362,0.867,6,-9.118,1,0.0585,0.831,0.156,0.546,131.622,339600,4
80,6qqOR1YZmq84kBJhiKaWf7,Sweating Bullets,Megadeth,37,2005-01-01,False,0.331,0.859,4,-5.55,0,0.000315,0.00815,0.48,0.684,77.451,326600,4
81,4e9hUiLsN4mx61ARosFi7p,The Spirit Of Radio,Rush,66,1980-01-01,False,0.365,0.924,4,-7.066,1,0.0144,0.000254,0.423,0.632,135.811,296467,4
82,0vd4EJwjK6rJxMjtSQ5mU5,21st Century Schizoid Man,King Crimson,32,2006-10-16,False,0.313,0.694,7,-9.681,0,0.000379,0.696,0.0698,0.515,93.571,443320,4
83,0lHSJ0ZP8uUPnJXhMdGjOK,Attack,Thirty Seconds To Mars,62,2005-01-01,False,0.333,0.877,5,-1.894,0,0.00332,0.00101,0.769,0.285,175.095,188187,4
84,0Dx3pLp5cHb5RKvCNHKdlK,From Yesterday,Thirty Seconds To Mars,54,2005,False,0.468,0.876,10,-4.841,1,0.00578,0.00625,0.035,0.13,135.062,247373,4
85,4h4IbBIfccSMzbubCAMZT9,Kings And Queens,Thirty Seconds To Mars,37,2010-01-01,False,0.293,0.817,8,-5.432,1,0.0401,3.4e-05,0.13,0.145,165.0,347667,4
86,5xLyTbCFONUGUuG0LtUxjn,"Girls, Girls, Girls",Mötley Crüe,15,1987,False,0.6,0.931,7,-4.647,1,0.0296,7.1e-05,0.392,0.542,140.123,270427,4
87,5kz9GDBTX846OXwqWoyKzF,We Got The Beat,The Go-Go's,65,1981-01-01,False,0.587,0.994,2,-5.61,1,0.155,0.0734,0.0319,0.481,151.941,153133,4
88,57trQKFZdJxHia4sMJioWk,Sister Christian,Night Ranger,65,1983-01-01,False,0.448,0.35,5,-16.239,1,0.147,2.27e-06,0.0842,0.234,177.279,302933,4
89,4avSaixVwu8uqfSs7zgoj3,Livin' On The Edge,Aerosmith,63,1993-01-01,False,0.399,0.881,2,-4.341,1,0.0019,0.00429,0.39,0.272,84.58,380893,4
90,1nZ2TI2hNPGDYyesyaaASn,Love In An Elevator,Aerosmith,46,2007-01-01,False,0.429,0.971,4,-3.568,1,0.0223,0.00106,0.365,0.559,93.724,322227,4
91,2KCJYwlBWxdlwyIYckIf6V,Rag Doll,Aerosmith,65,1987-01-01,False,0.579,0.954,4,-3.947,1,0.583,0.0,0.139,0.583,93.448,265693,4
92,1HZsS7bmZvn3TzCyI0Vs2C,Beautiful Thieves,AFI,44,2009-01-01,False,0.258,0.913,4,-5.052,1,0.000696,0.000181,0.367,0.236,171.79,226027,4
93,3fttmSWGThBQTNkuHMoCTN,Girl's Not Grey,AFI,62,2003,False,0.389,0.905,8,-4.494,0,0.00844,0.00016,0.124,0.672,121.836,190493,4
94,3DhdwJFwsLdrqNhLrekwTR,The Missing Frame,AFI,37,2006-06-06,False,0.466,0.914,10,-4.316,0,4.45e-05,0.0067,0.159,0.4,132.13,280307,4
95,3YU9X8ryOR20beT7wOlDIJ,I'm Eighteen,Alice Cooper,58,1971,False,0.618,0.413,4,-14.164,0,0.249,0.0517,0.131,0.531,97.84,180760,4
96,5Z8EDau8uNcP1E8JvmfkZe,School's Out,Alice Cooper,70,1972,False,0.294,0.745,5,-9.138,1,0.05,0.125,0.676,0.347,134.364,210107,4
97,0mtUvL8w3vQiMm93AfnRpO,Welcome to My Nightmare,Alice Cooper,43,1975-03-11,False,0.438,0.717,11,-13.226,0,0.305,0.00122,0.07,0.593,112.408,320640,4
98,6wTs1zIi2HEUtypYNKy7op,Gor-Gor,Gwar,32,1991,False,0.336,0.983,10,-4.628,0,7.11e-05,0.377,0.227,0.394,108.741,261560,4
99,2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,Marilyn Manson,72,1996,True,0.621,0.834,10,-10.068,0,0.000779,0.456,0.0611,0.937,143.973,218827,4
100,0KK7xB8skO3Vo8soFjapOk,Astro Zombies,Misfits,45,1982,True,0.479,0.924,0,-10.902,1,0.00644,0.0,0.303,0.546,107.088,134573,4
101,0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In",All Time Low,77,2007-09-25,False,0.459,0.895,2,-3.126,1,0.00725,0.0,0.206,0.572,181.04,182827,4
102,0aZJGkkXR3DgaFqo5sB8ot,Weightless,All Time Low,65,2009-07-07,True,0.497,0.923,2,-4.512,1,0.00282,0.0,0.158,0.663,181.074,198000,4
103,4CDlYQu16nUtVGwgwqj3I3,Damned If I Do Ya (Damned If I Don't),All Time Low,56,2009-07-07,False,0.554,0.902,4,-4.019,1,0.00636,0.0,0.328,0.662,126.021,187000,4
104,45mYuW9WeuhcU2lLAt4DDk,You're All I Have,Snow Patrol,41,2006-01-01,False,0.458,0.926,2,-4.515,1,4.57e-05,0.092,0.169,0.462,132.026,272600,4
105,7zAt4tdL44D3VuzsvM0N8n,Afterlife,Avenged Sevenfold,70,2007-10-26,False,0.487,0.949,2,-4.217,0,0.000429,2.91e-05,0.231,0.406,110.02,352427,4
106,0DkmhHO4yyqCJFjosmmWPU,Almost Easy,Avenged Sevenfold,64,2007-10-26,False,0.378,0.959,6,-4.615,1,3.56e-05,0.000138,0.102,0.338,174.932,234093,4
107,297d7PwfSFHQXCjqqDXQT2,Scream,Avenged Sevenfold,58,2007-10-26,False,0.549,0.941,6,-4.802,0,3.74e-05,1.45e-06,0.214,0.581,130.009,288520,4
108,43ALtAdaxcoSFSxrBBw5RG,7 Things,Miley Cyrus,37,2008-01-01,False,0.601,0.899,1,-4.984,0,0.0277,0.0,0.0644,0.509,107.01,216493,4
109,33RJ3P6wc0B0FIyDalhNTv,Here We Go Again,Demi Lovato,57,2009-01-01,False,0.585,0.927,5,-5.253,1,0.00432,0.0,0.178,0.672,142.043,226253,4
110,6PAL3nzEgroNOMurJAjpFX,Falling Down,Selena Gomez & The Scene,44,2009-01-01,False,0.58,0.898,0,-3.517,1,0.000146,7.87e-06,0.359,0.805,140.016,184680,4
111,5TbJJud56vuitS2u2cCeDY,The Stroke,Billy Squier,33,1995-01-01,False,0.694,0.469,7,-11.07,1,0.573,0.0,0.341,0.773,91.256,218933,4
112,1BUTAQyk9QsdvRDghyMTC9,Everybody Wants You,Billy Squier,57,1982,False,0.531,0.924,7,-5.106,1,0.133,0.000103,0.0772,0.936,131.843,226733,4
113,1zPLLwCz1XU1ErGYhON6LV,After Forever,Black Sabbath,47,1971-07-21,False,0.39,0.69,7,-12.787,1,0.000348,0.00154,0.126,0.459,94.888,323640,4
114,4chUb38ZUuvL1OST3aa063,Into the Void,Black Sabbath,54,1971-07-21,False,0.416,0.549,6,-13.487,1,0.011,0.0378,0.109,0.535,76.233,372600,4
115,663YE60YdyYlI5lcHG3Noz,Sweet Leaf,Black Sabbath,56,1971-07-21,False,0.362,0.612,2,-11.861,1,0.00163,0.0372,0.116,0.664,148.372,303253,4
116,1fJFuvU2ldmeAm5nFIHcPP,First Date,blink-182,74,2001,False,0.579,0.928,0,-4.344,1,0.000715,0.0,0.18,0.882,95.594,171533,4
117,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,81,1999-06-01,False,0.434,0.897,0,-4.918,1,0.0103,0.0,0.612,0.684,148.726,167067,4
118,6xpDh0dXrkVp0Po1qrHUd8,Adam's Song,blink-182,71,1999-06-01,False,0.52,0.775,0,-5.803,1,0.034,0.0,0.364,0.382,136.028,249627,4
119,6VGKfZmYkkMsd2pij0jNiF,Sooner Or Later,Breaking Benjamin,53,2004-01-01,False,0.493,0.843,5,-4.893,0,0.0019,0.0086,0.0835,0.416,92.827,218800,4
120,0ZEeEZnZ496lE6kN7bmSrp,Until The End,Breaking Benjamin,60,2006-01-01,True,0.298,0.927,10,-4.396,0,0.00021,0.0,0.296,0.389,133.997,252800,4
121,6BWrIaoodtt7EX6kToWZw0,Give Me A Sign,Breaking Benjamin,57,2009-01-01,False,0.196,0.85,6,-3.644,1,0.00034,1.03e-06,0.0799,0.4,156.725,257693,4
122,1j6gmK6u4WNI33lMZ8dC1s,Our Song,Taylor Swift,59,2006-10-24,False,0.668,0.672,2,-4.931,1,0.111,0.0,0.329,0.539,89.011,201107,4
123,7mhaEho5yFDHVSHcOjG3Ky,Harder To Breathe,Maroon 5,3,2021-06-05,True,0.661,0.907,1,-4.764,0,0.0497,0.0,0.0508,0.967,149.928,173693,4
124,484jIs8wyJL88OThElA17q,New,No Doubt,0,2000-01-01,False,0.506,0.797,1,-5.544,0,0.118,0.0,0.062,0.291,169.68,266507,4
125,6QqK6a1CmV4L504uMQaGDH,Freeze-Frame,The J. Geils Band,60,1981,False,0.573,0.806,0,-10.978,1,0.151,0.0116,0.405,0.934,186.328,237507,4
126,6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,Peter Frampton,69,1975-01-01,False,0.7,0.726,2,-7.717,1,0.434,1.1e-06,0.0963,0.641,130.109,243267,4
127,4QwcuKjGjtl5fZe7kDdULV,Lay It on the Line,Triumph,56,2010-05-14,False,0.228,0.872,9,-5.479,0,0.00672,0.0,0.242,0.278,91.724,246027,4
128,00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,71,1981,False,0.357,0.653,9,-5.554,1,0.0828,0.0,0.0844,0.522,176.647,259800,4
129,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,82,1974-04-15,True,0.596,0.605,7,-12.145,1,0.181,0.000331,0.0863,0.886,97.798,283800,4
130,1ZhrREyOOeFV6TxDOyiPwu,Take The Money And Run,Steve Miller Band,69,1976-01-01,False,0.565,0.645,0,-12.923,1,0.0552,2.84e-06,0.151,0.836,99.3,170173,4
131,0INUNNYfsp4qr6kJdY46mY,Travelin' Band,Creedence Clearwater Revival,59,1970-07-25,False,0.513,0.92,6,-6.664,1,0.0166,0.0282,0.178,0.963,166.186,127493,4
132,20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Creedence Clearwater Revival,79,1969-08-03,False,0.508,0.774,2,-5.973,1,0.0586,4.87e-06,0.063,0.942,178.946,141600,4
133,6pxWv6GV35VGmcPf5dh6CH,Proud Mary,Creedence Clearwater Revival,72,1969-01-05,False,0.699,0.641,2,-7.564,1,0.13,0.000218,0.0601,0.728,120.745,187213,4
134,40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,Disturbed,75,2000-03-07,True,0.695,0.876,3,-4.262,0,0.000996,6.89e-06,0.106,0.941,89.954,279213,4
135,42ZVk59gT4tMlrZmd8Ijxf,Indestructible,Disturbed,69,2008-04-29,False,0.429,0.966,8,-4.605,1,0.000209,0.124,0.371,0.525,179.956,278027,4
136,6RJdYpFQwLyNfDc5FbjkgV,Stricken,Disturbed,72,2005-09-19,False,0.402,0.969,8,-2.825,1,9.14e-05,0.0325,0.225,0.262,173.847,245227,4
137,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,78,2007-01-01,False,0.459,0.891,10,-5.057,0,0.00511,0.0,0.106,0.588,154.837,203507,4
138,1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,70,2007-01-01,False,0.435,0.887,9,-4.07,1,0.000747,0.0,0.0327,0.408,199.935,212040,4
139,3rG8ZkmKHb4Ms6CsSzEITv,"""The Take Over, The Breaks Over""",Fall Out Boy,60,2007-01-01,False,0.609,0.917,9,-2.563,1,0.00614,1.96e-05,0.0775,0.67,149.948,213587,4
140,1hR28K9XMsCWxZyfE7elZW,Requiem for a Dying Song,Flogging Molly,31,2008-03-04,False,0.463,0.969,7,-3.049,1,0.0135,0.0162,0.358,0.947,169.965,210693,4
141,2CUg88K2Y1I6QC1tt45Tiw,(No More) Paddy's Lament,Flogging Molly,29,2008-03-04,False,0.481,0.991,9,-3.615,1,0.0344,2.17e-06,0.0918,0.802,152.007,204680,4
142,33rdtGIhbTRFTCTrzHzvgX,The Seven Deadly Sins - Live,Flogging Molly,16,2010-03-02,False,0.223,0.988,2,-2.963,1,0.279,0.000114,0.941,0.455,157.886,243120,4
143,66i1q7M1A2eSXD3C9gSnVG,Hi-Speed Soul,Nada Surf,5,2002,False,0.53,0.916,9,-5.887,0,0.000197,0.00526,0.121,0.786,134.035,279000,4
144,4tBl1xhBg5PETpBvFnQmGl,Cut Your Hair,Pavement,57,1994-02-14,False,0.472,0.735,4,-9.822,0,0.00596,0.00124,0.166,0.643,110.809,186733,4
