,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
75,2HY0xuuAqkGAlocHJ2Plu3,Prisoner of Society,The Living End,47,1999-01-15,False,0.275,0.993,9,-5.474,0,0.000186,0.0,0.302,0.19,148.725,229067,4
76,6vS5siwSidItcWFXskcpAA,Our Truth,Lacuna Coil,51,2006,False,0.506,0.724,0,-7.086,1,0.000114,0.628,0.151,0.0697,102.037,243107,4
77,45YjbmNrNU5JIUqDeVpVkR,Scream Aim Fire,Bullet For My Valentine,48,2008-01-28,True,0.359,0.994,2,-4.232,1,0.000116,5.89e-06,0.0816,0.16,100.146,266440,4
78,2ov8L95QD25TLpZAZPYWXL,Mr. Crowley,Ozzy Osbourne,65,2020-09-18,False,0.307,0.748,2,-6.514,0,0.212,0.000153,0.368,0.347,108.227,302648,4
79,7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,78,2020-09-18,False,0.454,0.913,9,-4.008,1,0.408,0.000271,0.248,0.521,137.688,293183,4
80,1jO4l4FhDK46ccYxBlSf4h,Antisocial,TRUST,50,2004-09-13,False,0.445,0.853,0,-9.037,1,0.13,7.47e-06,0.134,0.527,90.376,309453,4
81,6c1Bdvp208X0jbLmFnWbkC,Re-Education (Through Labor),Rise Against,64,2008-01-01,False,0.243,0.947,11,-3.388,1,0.000417,3.41e-05,0.133,0.338,147.586,222453,4
82,3lVAAVOkfNyCii1aLgH3JX,Trapped Under Ice (Remastered),Metallica,53,1984-07-27,False,0.242,0.989,9,-5.298,1,8.16e-05,0.0531,0.0528,0.054,162.98,244067,4
83,0uMMLry3hzWGn3q3loqMkm,La Bamba,Los Lobos,68,1987-06-20,False,0.506,0.764,0,-12.239,1,0.144,0.00025,0.247,0.868,156.336,174187,4
84,6JnFVmPyJvjnfBag0hhIFa,Assassin,Muse,56,2006-06-19,False,0.351,0.961,7,-3.942,0,0.00133,0.00335,0.108,0.416,124.715,211133,4
85,6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,69,1984-01-04,False,0.552,0.947,2,-4.671,1,0.000652,0.00025,0.0637,0.465,127.631,282747,4
86,0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,76,2005-05-17,True,0.538,0.981,1,-2.688,0,0.00662,0.0,0.219,0.711,101.414,255467,4
87,6JvEXmRh3l2acBzvqavgT9,Love Spreads,The Stone Roses,62,1994-12-05,False,0.435,0.88,2,-8.451,1,0.00265,0.0014,0.436,0.593,91.116,347093,4
88,5OYXZ83K5kit3Cwr4tVHo1,Never Too Late,The Answer,0,2006,False,0.232,0.982,0,-1.878,1,0.00723,0.0003,0.599,0.441,168.641,235347,4
89,3TYC9jm4RXCPomDD4V3KRD,Soul Doubt,NOFX,39,1992-11-05,False,0.456,0.973,2,-6.329,1,0.00558,0.0,0.137,0.413,151.43,166333,4
90,5CPXR6lDTvngxtmMZxnWmC,Pull Me Under,Dream Theater,61,1992-06-30,False,0.532,0.941,9,-9.025,1,0.000579,0.0527,0.15,0.278,102.198,493933,4
91,3ExNcJ7LkInTekJg13FQSq,Satch Boogie,Joe Satriani,50,1987,False,0.46,0.951,2,-6.869,1,0.00285,0.833,0.0523,0.336,108.005,192600,4
